OpenPrice,LowPrice,HighPrice,ClosePrice,StockHistoryDate,StockTickerId,Volume
17.01,17.01,17.80,17.75,3/29/2022 12:00:00 AM,F,90676867
143.16,142.48,144.16,143.25,3/29/2022 12:00:00 AM,GOOG,28678420
54.00,52.62,54.08,52.74,3/29/2022 12:00:00 AM,PFE,39970032
369.33,357.70,371.59,366.52,3/29/2022 12:00:00 AM,TSLA,73614816
178.55,176.70,179.61,177.77,3/30/2022 12:00:00 AM,AAPL,92633154
80.51,80.31,80.66,80.36,3/30/2022 12:00:00 AM,ATVI,5134763
17.52,17.20,17.66,17.27,3/30/2022 12:00:00 AM,F,57853378
142.87,142.17,143.48,142.64,3/30/2022 12:00:00 AM,GOOG,21046380
53.20,51.97,53.72,52.44,3/30/2022 12:00:00 AM,PFE,27599649
363.72,361.33,371.32,364.66,3/30/2022 12:00:00 AM,TSLA,59865003
177.84,174.40,178.03,174.61,3/31/2022 12:00:00 AM,AAPL,103049285
80.40,79.93,80.75,80.11,3/31/2022 12:00:00 AM,ATVI,7491900
17.20,16.50,17.35,16.91,3/31/2022 12:00:00 AM,F,52529385
142.45,139.62,142.64,139.65,3/31/2022 12:00:00 AM,GOOG,29516320
52.00,51.74,52.88,51.77,3/31/2022 12:00:00 AM,PFE,26055234
364.86,358.88,367.71,359.20,3/31/2022 12:00:00 AM,TSLA,48992751
174.03,171.94,174.88,174.31,4/1/2022 12:00:00 AM,AAPL,78751328
79.83,79.78,80.87,80.82,4/1/2022 12:00:00 AM,ATVI,3759272
17.01,16.34,17.15,16.65,4/1/2022 12:00:00 AM,F,64695720
140.01,138.80,140.95,140.70,4/1/2022 12:00:00 AM,GOOG,23480020
52.12,51.10,52.16,51.57,4/1/2022 12:00:00 AM,PFE,19073138
360.38,355.55,364.92,361.53,4/1/2022 12:00:00 AM,TSLA,54263223
174.57,174.44,178.49,178.44,4/4/2022 12:00:00 AM,AAPL,76545983
80.82,80.47,80.95,80.73,4/4/2022 12:00:00 AM,ATVI,6517780
16.66,16.36,16.73,16.66,4/4/2022 12:00:00 AM,F,51272017
140.82,140.82,144.04,143.64,4/4/2022 12:00:00 AM,GOOG,19084900
51.78,50.37,51.87,50.94,4/4/2022 12:00:00 AM,PFE,20491535
363.13,357.51,383.30,381.82,4/4/2022 12:00:00 AM,TSLA,82177695
177.50,174.41,178.30,175.06,4/5/2022 12:00:00 AM,AAPL,73401786
80.61,80.26,81.13,80.38,4/5/2022 12:00:00 AM,ATVI,3598340
16.46,15.81,16.62,15.82,4/5/2022 12:00:00 AM,F,91708013
143.40,140.94,143.59,141.06,4/5/2022 12:00:00 AM,GOOG,19255560
50.81,50.75,52.15,51.24,4/5/2022 12:00:00 AM,PFE,21176708
378.77,362.43,384.29,363.75,4/5/2022 12:00:00 AM,TSLA,80075016
172.36,170.13,173.63,171.83,4/6/2022 12:00:00 AM,AAPL,89058782
79.95,79.95,80.52,80.11,4/6/2022 12:00:00 AM,ATVI,4879359
15.60,15.18,15.80,15.39,4/6/2022 12:00:00 AM,F,102881637
139.16,136.42,139.85,137.18,4/6/2022 12:00:00 AM,GOOG,23574600
51.16,51.16,53.09,52.87,4/6/2022 12:00:00 AM,PFE,31717523
357.82,342.57,359.67,348.59,4/6/2022 12:00:00 AM,TSLA,89348535
171.16,169.85,173.36,172.14,4/7/2022 12:00:00 AM,AAPL,77594650
80.13,79.98,80.45,80.11,4/7/2022 12:00:00 AM,ATVI,3939936
15.07,14.56,15.21,14.96,4/7/2022 12:00:00 AM,F,101229103
136.62,134.86,137.70,136.47,4/7/2022 12:00:00 AM,GOOG,19448540
52.50,52.50,55.41,55.16,4/7/2022 12:00:00 AM,PFE,36305670
350.80,340.51,358.86,352.42,4/7/2022 12:00:00 AM,TSLA,79447059
171.78,169.20,171.78,170.09,4/8/2022 12:00:00 AM,AAPL,76575508
80.05,79.91,80.45,80.09,4/8/2022 12:00:00 AM,ATVI,3146606
14.94,14.81,15.44,15.05,4/8/2022 12:00:00 AM,F,75085830
136.25,133.75,136.25,134.01,4/8/2022 12:00:00 AM,GOOG,16434480
54.85,54.46,55.58,55.17,4/8/2022 12:00:00 AM,PFE,24612246
347.74,340.81,349.48,341.83,4/8/2022 12:00:00 AM,TSLA,55013688
168.71,165.50,169.03,165.75,4/11/2022 12:00:00 AM,AAPL,72246706
80.00,79.42,80.25,79.48,4/11/2022 12:00:00 AM,ATVI,4399437
14.89,14.89,15.77,15.28,4/11/2022 12:00:00 AM,F,66117103
132.90,129.62,132.94,129.80,4/11/2022 12:00:00 AM,GOOG,24187340
55.46,53.77,56.32,53.93,4/11/2022 12:00:00 AM,PFE,22054311
326.80,324.88,336.16,325.31,4/11/2022 12:00:00 AM,TSLA,59357205
168.02,166.64,169.87,167.66,4/12/2022 12:00:00 AM,AAPL,79265181
79.59,79.41,79.81,79.54,4/12/2022 12:00:00 AM,ATVI,4738913
15.50,15.28,15.72,15.36,4/12/2022 12:00:00 AM,F,49138730
132.42,127.58,132.42,128.37,4/12/2022 12:00:00 AM,GOOG,23003220
53.30,52.65,53.93,53.11,4/12/2022 12:00:00 AM,PFE,22810733
332.55,325.53,340.40,328.98,4/12/2022 12:00:00 AM,TSLA,65976093
167.39,166.77,171.04,170.40,4/13/2022 12:00:00 AM,AAPL,70618925
79.33,78.79,79.38,79.10,4/13/2022 12:00:00 AM,ATVI,5948290
15.31,15.22,15.54,15.51,4/13/2022 12:00:00 AM,F,51871792
128.63,128.44,130.66,130.29,4/13/2022 12:00:00 AM,GOOG,19542960
53.13,52.70,53.82,53.10,4/13/2022 12:00:00 AM,PFE,15777806
327.02,324.37,342.08,340.79,4/13/2022 12:00:00 AM,TSLA,55121211
170.62,165.04,171.27,165.29,4/14/2022 12:00:00 AM,AAPL,75329376
78.95,78.85,79.17,78.93,4/14/2022 12:00:00 AM,ATVI,4571582
15.50,15.46,15.76,15.48,4/14/2022 12:00:00 AM,F,39312913
130.65,127.11,130.71,127.25,4/14/2022 12:00:00 AM,GOOG,23483360
53.40,53.04,53.91,53.12,4/14/2022 12:00:00 AM,PFE,17240120
333.10,327.40,337.57,328.33,4/14/2022 12:00:00 AM,TSLA,58422402
163.92,163.57,166.60,165.07,4/18/2022 12:00:00 AM,AAPL,69023941
78.80,78.72,79.12,79.06,4/18/2022 12:00:00 AM,ATVI,6200657
15.37,15.37,15.79,15.67,4/18/2022 12:00:00 AM,F,40205834
127.41,126.58,128.71,127.96,4/18/2022 12:00:00 AM,GOOG,14917200
52.83,51.63,53.11,51.84,4/18/2022 12:00:00 AM,PFE,17065045
329.68,324.47,338.31,334.76,4/18/2022 12:00:00 AM,TSLA,51715215
165.02,163.91,167.82,167.40,4/19/2022 12:00:00 AM,AAPL,67723833
78.91,78.81,79.34,79.03,4/19/2022 12:00:00 AM,ATVI,3455458
15.74,15.74,16.23,16.15,4/19/2022 12:00:00 AM,F,55398336
128.08,127.45,130.90,130.53,4/19/2022 12:00:00 AM,GOOG,22719300
51.66,49.37,51.88,50.18,4/19/2022 12:00:00 AM,PFE,33441510
335.02,331.77,344.98,342.72,4/19/2022 12:00:00 AM,TSLA,49847832
168.76,166.10,168.88,167.23,4/20/2022 12:00:00 AM,AAPL,67929814
79.12,78.86,79.31,78.91,4/20/2022 12:00:00 AM,ATVI,3419247
16.23,16.00,16.55,16.05,4/20/2022 12:00:00 AM,F,47351527
131.28,127.89,131.92,128.25,4/20/2022 12:00:00 AM,GOOG,22609380
50.00,49.21,50.16,49.75,4/20/2022 12:00:00 AM,PFE,24751803
343.33,325.08,344.67,325.73,4/20/2022 12:00:00 AM,TSLA,70711326
168.91,165.91,171.53,166.42,4/21/2022 12:00:00 AM,AAPL,87227768
79.03,78.69,79.11,78.90,4/21/2022 12:00:00 AM,ATVI,3623534
16.48,15.61,16.57,15.70,4/21/2022 12:00:00 AM,F,49898525
129.35,124.65,130.31,124.94,4/21/2022 12:00:00 AM,GOOG,30157540
49.93,48.92,50.01,49.11,4/21/2022 12:00:00 AM,PFE,19105575
358.24,332.14,364.07,336.26,4/21/2022 12:00:00 AM,TSLA,105416334
166.46,161.50,167.87,161.79,4/22/2022 12:00:00 AM,AAPL,84882424
78.85,78.53,79.01,78.61,4/22/2022 12:00:00 AM,ATVI,3893149
15.55,15.00,15.64,15.13,4/22/2022 12:00:00 AM,F,56193732
125.00,119.14,125.45,119.61,4/22/2022 12:00:00 AM,GOOG,46410300
48.95,47.90,49.10,48.13,4/22/2022 12:00:00 AM,PFE,22156801
338.30,331.33,344.95,335.02,4/22/2022 12:00:00 AM,TSLA,69696558
161.12,158.46,163.17,162.88,4/25/2022 12:00:00 AM,AAPL,96046376
78.21,77.41,78.47,78.05,4/25/2022 12:00:00 AM,ATVI,8668545
14.91,14.62,15.20,15.19,4/25/2022 12:00:00 AM,F,58361444
119.43,118.77,123.28,123.25,4/25/2022 12:00:00 AM,GOOG,34521800
47.85,47.12,49.19,48.95,4/25/2022 12:00:00 AM,PFE,27390591
326.32,325.10,336.21,332.67,4/25/2022 12:00:00 AM,TSLA,68341329
162.25,156.72,162.34,156.80,4/26/2022 12:00:00 AM,AAPL,95623240
77.82,77.02,78.06,77.06,4/26/2022 12:00:00 AM,ATVI,10783564
15.10,14.67,15.14,14.71,4/26/2022 12:00:00 AM,F,60345349
122.75,119.16,122.75,119.51,4/26/2022 12:00:00 AM,GOOG,49393040
48.99,48.92,50.25,49.03,4/26/2022 12:00:00 AM,PFE,25366482
331.81,291.67,333.33,292.14,4/26/2022 12:00:00 AM,TSLA,136133667
155.91,155.38,159.79,156.57,4/27/2022 12:00:00 AM,AAPL,88063191
76.82,76.06,77.28,76.10,4/27/2022 12:00:00 AM,ATVI,7318771
14.79,14.60,15.10,14.85,4/27/2022 12:00:00 AM,F,65847946
114.37,113.12,117.50,115.02,4/27/2022 12:00:00 AM,GOOG,62238120
49.11,48.21,49.91,49.74,4/27/2022 12:00:00 AM,PFE,25819237
299.53,292.45,306.00,293.84,4/27/2022 12:00:00 AM,TSLA,76956390
159.25,158.93,164.51,163.64,4/28/2022 12:00:00 AM,AAPL,130216792
76.45,76.18,77.36,76.70,4/28/2022 12:00:00 AM,ATVI,8164756
14.91,13.90,14.99,14.62,4/28/2022 12:00:00 AM,F,131556516
117.11,115.14,120.44,119.41,4/28/2022 12:00:00 AM,GOOG,36790940
50.44,49.48,50.77,50.51,4/28/2022 12:00:00 AM,PFE,28227723
299.99,273.90,300.00,292.50,4/28/2022 12:00:00 AM,TSLA,124948521
161.84,157.25,166.20,157.65,4/29/2022 12:00:00 AM,AAPL,131747571
76.41,75.33,76.75,75.60,4/29/2022 12:00:00 AM,ATVI,8847652
14.59,14.10,14.97,14.16,4/29/2022 12:00:00 AM,F,83184883
117.58,114.69,118.96,114.97,4/29/2022 12:00:00 AM,GOOG,33693100
49.87,49.00,50.34,49.07,4/29/2022 12:00:00 AM,PFE,28343298
300.75,290.00,311.47,290.25,4/29/2022 12:00:00 AM,TSLA,88132995
156.71,153.27,158.23,157.96,5/2/2022 12:00:00 AM,AAPL,123055265
77.17,76.94,78.22,78.06,5/2/2022 12:00:00 AM,ATVI,14708229
14.02,13.82,14.29,14.27,5/2/2022 12:00:00 AM,F,64733985
113.91,113.40,117.34,117.16,5/2/2022 12:00:00 AM,GOOG,30279640
47.68,47.46,48.76,48.34,5/2/2022 12:00:00 AM,PFE,36228410
286.92,282.68,302.12,300.98,5/2/2022 12:00:00 AM,TSLA,75781368
158.15,156.32,160.71,159.48,5/3/2022 12:00:00 AM,AAPL,88966526
78.50,78.18,79.39,78.78,5/3/2022 12:00:00 AM,ATVI,10984069
14.31,14.20,14.75,14.56,5/3/2022 12:00:00 AM,F,55734191
116.77,116.63,119.30,118.13,5/3/2022 12:00:00 AM,GOOG,21215740
48.87,47.70,50.04,49.29,5/3/2022 12:00:00 AM,PFE,33716935
301.06,296.20,308.03,303.08,5/3/2022 12:00:00 AM,TSLA,63709569
159.67,159.26,166.48,166.02,5/4/2022 12:00:00 AM,AAPL,108256503
79.08,78.66,79.50,79.24,5/4/2022 12:00:00 AM,ATVI,8101489
14.51,14.26,15.00,14.98,5/4/2022 12:00:00 AM,F,59774925
118.00,115.74,123.14,122.58,5/4/2022 12:00:00 AM,GOOG,33231460
48.89,47.91,49.87,49.66,5/4/2022 12:00:00 AM,PFE,28613655
301.31,295.09,318.50,317.54,5/4/2022 12:00:00 AM,TSLA,81643698
163.85,154.95,164.08,156.77,5/5/2022 12:00:00 AM,AAPL,130525275
79.11,78.53,79.11,78.76,5/5/2022 12:00:00 AM,ATVI,7754900
14.82,14.34,14.82,14.53,5/5/2022 12:00:00 AM,F,57889180
120.22,115.18,121.23,116.75,5/5/2022 12:00:00 AM,GOOG,43089040
49.46,47.55,49.55,48.45,5/5/2022 12:00:00 AM,PFE,28333001
313.07,285.90,315.20,291.09,5/5/2022 12:00:00 AM,TSLA,92519190
156.01,154.18,159.44,157.28,5/6/2022 12:00:00 AM,AAPL,116124647
78.70,77.48,78.86,77.84,5/6/2022 12:00:00 AM,ATVI,10358631
14.46,14.00,14.60,14.21,5/6/2022 12:00:00 AM,F,66622187
115.52,114.14,117.50,115.66,5/6/2022 12:00:00 AM,GOOG,35309480
48.09,48.04,49.22,49.04,5/6/2022 12:00:00 AM,PFE,19891434
295.67,281.04,296.00,288.55,5/6/2022 12:00:00 AM,TSLA,72903105
154.93,151.49,155.83,152.06,5/9/2022 12:00:00 AM,AAPL,131577921
77.42,76.34,77.64,77.17,5/9/2022 12:00:00 AM,ATVI,8484425
13.85,13.31,14.17,13.37,5/9/2022 12:00:00 AM,F,71241967
113.30,112.55,115.56,113.08,5/9/2022 12:00:00 AM,GOOG,34520960
48.38,47.77,49.17,48.64,5/9/2022 12:00:00 AM,PFE,25012347
278.82,260.38,281.88,262.37,5/9/2022 12:00:00 AM,TSLA,90810216
155.52,152.93,156.74,154.51,5/10/2022 12:00:00 AM,AAPL,115366736
77.71,76.15,77.88,76.92,5/10/2022 12:00:00 AM,ATVI,6761573
13.80,13.02,13.84,13.35,5/10/2022 12:00:00 AM,F,75506696
116.04,113.38,116.69,114.58,5/10/2022 12:00:00 AM,GOOG,31157780
49.04,48.69,49.90,49.49,5/10/2022 12:00:00 AM,PFE,27335888
273.10,258.08,275.12,266.68,5/10/2022 12:00:00 AM,TSLA,84401631
153.50,145.81,155.45,146.50,5/11/2022 12:00:00 AM,AAPL,142689830
76.67,76.45,78.14,77.47,5/11/2022 12:00:00 AM,ATVI,6490040
13.20,12.79,13.62,12.83,5/11/2022 12:00:00 AM,F,71644862
113.71,113.65,116.67,113.96,5/11/2022 12:00:00 AM,GOOG,36501640
49.07,49.03,50.23,49.45,5/11/2022 12:00:00 AM,PFE,29699499
265.00,242.40,269.92,244.67,5/11/2022 12:00:00 AM,TSLA,97224453
142.77,138.80,146.20,142.56,5/12/2022 12:00:00 AM,AAPL,182602040
76.88,76.50,77.87,77.38,5/12/2022 12:00:00 AM,ATVI,5109235
12.21,12.15,12.80,12.44,5/12/2022 12:00:00 AM,F,113203905
111.94,110.11,114.86,113.16,5/12/2022 12:00:00 AM,GOOG,41464880
49.00,48.72,50.43,50.39,5/12/2022 12:00:00 AM,PFE,33468441
233.67,226.67,253.22,242.67,5/12/2022 12:00:00 AM,TSLA,140312862
144.59,143.11,148.10,147.11,5/13/2022 12:00:00 AM,AAPL,113990852
77.43,77.34,78.32,77.74,5/13/2022 12:00:00 AM,ATVI,4681307
12.88,12.87,13.63,13.50,5/13/2022 12:00:00 AM,F,78944174
114.85,114.00,118.08,116.52,5/13/2022 12:00:00 AM,GOOG,29737560
50.38,49.68,50.79,49.92,5/13/2022 12:00:00 AM,PFE,22423685
257.83,250.52,262.45,256.53,5/13/2022 12:00:00 AM,TSLA,92150721
145.55,144.18,147.52,145.54,5/16/2022 12:00:00 AM,AAPL,86643781
77.48,77.38,78.03,78.00,5/16/2022 12:00:00 AM,ATVI,3481708
13.49,12.98,13.52,13.05,5/16/2022 12:00:00 AM,F,65055361
115.38,114.33,116.61,114.79,5/16/2022 12:00:00 AM,GOOG,23282380
49.87,49.87,51.05,50.67,5/16/2022 12:00:00 AM,PFE,19435565
255.72,239.70,256.59,241.46,5/16/2022 12:00:00 AM,TSLA,86098536
148.86,146.68,149.77,149.24,5/17/2022 12:00:00 AM,AAPL,78336254
78.50,78.00,78.57,78.54,5/17/2022 12:00:00 AM,ATVI,4087189
13.34,13.16,13.53,13.53,5/17/2022 12:00:00 AM,F,50891367
117.23,115.34,117.23,116.70,5/17/2022 12:00:00 AM,GOOG,21576080
50.95,50.18,51.52,51.34,5/17/2022 12:00:00 AM,PFE,19918199
249.12,242.95,254.83,253.87,5/17/2022 12:00:00 AM,TSLA,80236107
146.85,139.90,147.36,140.82,5/18/2022 12:00:00 AM,AAPL,109742890
78.53,77.79,78.62,77.92,5/18/2022 12:00:00 AM,ATVI,3921047
13.25,12.71,13.36,12.78,5/18/2022 12:00:00 AM,F,68362515
115.24,112.14,115.70,112.40,5/18/2022 12:00:00 AM,GOOG,27982760
51.22,50.16,51.42,50.40,5/18/2022 12:00:00 AM,PFE,22275985
248.17,233.60,253.50,236.60,5/18/2022 12:00:00 AM,TSLA,87811812
139.88,136.60,141.66,137.35,5/19/2022 12:00:00 AM,AAPL,136095640
77.92,77.41,78.29,77.74,5/19/2022 12:00:00 AM,ATVI,4844448
12.64,12.63,13.12,12.85,5/19/2022 12:00:00 AM,F,58459580
111.84,110.47,113.59,110.75,5/19/2022 12:00:00 AM,GOOG,29191740
50.00,49.59,50.88,50.65,5/19/2022 12:00:00 AM,PFE,19865522
235.67,231.37,244.67,236.47,5/19/2022 12:00:00 AM,TSLA,90296667
139.09,132.61,140.70,137.59,5/20/2022 12:00:00 AM,AAPL,137426130
78.06,77.01,78.21,77.40,5/20/2022 12:00:00 AM,ATVI,4896111
13.05,12.07,13.12,12.50,5/20/2022 12:00:00 AM,F,78183396
112.09,106.37,112.55,109.31,5/20/2022 12:00:00 AM,GOOG,37586020
51.27,51.13,52.70,52.47,5/20/2022 12:00:00 AM,PFE,31250361
238.00,211.00,240.53,221.30,5/20/2022 12:00:00 AM,TSLA,144973305
137.79,137.65,143.26,143.11,5/23/2022 12:00:00 AM,AAPL,117726265
77.94,77.10,78.15,77.20,5/23/2022 12:00:00 AM,ATVI,4128090
12.64,12.49,12.95,12.83,5/23/2022 12:00:00 AM,F,51929583
110.10,109.15,112.01,111.67,5/23/2022 12:00:00 AM,GOOG,31558220
52.58,52.48,53.70,52.88,5/23/2022 12:00:00 AM,PFE,24035842
218.34,212.69,226.65,224.97,5/23/2022 12:00:00 AM,TSLA,88903638
140.81,137.33,141.97,140.36,5/24/2022 12:00:00 AM,AAPL,104132746
77.07,76.40,77.33,77.03,5/24/2022 12:00:00 AM,ATVI,4908933
12.60,12.27,12.68,12.42,5/24/2022 12:00:00 AM,F,51082798
106.38,102.21,106.39,105.93,5/24/2022 12:00:00 AM,GOOG,60386380
52.71,52.71,53.61,53.41,5/24/2022 12:00:00 AM,PFE,26729783
217.84,206.86,217.97,209.39,5/24/2022 12:00:00 AM,TSLA,89092512
138.43,138.34,141.78,140.52,5/25/2022 12:00:00 AM,AAPL,92482696
77.08,77.00,77.77,77.71,5/25/2022 12:00:00 AM,ATVI,3468936
12.33,12.32,12.81,12.71,5/25/2022 12:00:00 AM,F,41193123
105.14,104.21,106.54,105.84,5/25/2022 12:00:00 AM,GOOG,37899340
53.20,53.05,54.05,53.71,5/25/2022 12:00:00 AM,PFE,24003920
207.95,207.67,223.11,219.60,5/25/2022 12:00:00 AM,TSLA,92139318
137.39,137.14,144.34,143.78,5/26/2022 12:00:00 AM,AAPL,90601548
77.59,77.36,78.12,77.99,5/26/2022 12:00:00 AM,ATVI,4489288
12.80,12.79,13.20,13.12,5/26/2022 12:00:00 AM,F,45709234
106.05,105.49,108.96,108.30,5/26/2022 12:00:00 AM,GOOG,30287480
54.06,53.88,54.92,53.99,5/26/2022 12:00:00 AM,PFE,23516309
220.47,217.89,239.56,235.91,5/26/2022 12:00:00 AM,TSLA,106003341
145.39,145.26,149.68,149.64,5/27/2022 12:00:00 AM,AAPL,90978503
78.21,77.93,78.64,78.20,5/27/2022 12:00:00 AM,ATVI,3549618
13.26,13.24,13.63,13.63,5/27/2022 12:00:00 AM,F,54195687
109.79,109.55,112.87,112.80,5/27/2022 12:00:00 AM,GOOG,29924420
53.92,53.52,54.41,53.91,5/27/2022 12:00:00 AM,PFE,21407507
241.08,240.18,253.27,253.21,5/27/2022 12:00:00 AM,TSLA,89294976
149.07,146.84,150.66,148.84,5/31/2022 12:00:00 AM,AAPL,103718416
77.88,77.36,78.83,77.88,5/31/2022 12:00:00 AM,ATVI,11771223
13.68,13.35,13.82,13.68,5/31/2022 12:00:00 AM,F,79689888
113.08,112.57,116.43,114.04,5/31/2022 12:00:00 AM,GOOG,51301920
53.32,51.94,53.49,53.04,5/31/2022 12:00:00 AM,PFE,66058201
257.95,244.74,259.60,252.75,5/31/2022 12:00:00 AM,TSLA,101914371
149.90,147.68,151.74,148.71,6/1/2022 12:00:00 AM,AAPL,74286635
78.05,77.04,78.21,77.41,6/1/2022 12:00:00 AM,ATVI,4173875
13.88,13.40,13.97,13.55,6/1/2022 12:00:00 AM,F,50726208
114.93,113.55,117.40,114.14,6/1/2022 12:00:00 AM,GOOG,28629280
53.25,51.84,53.28,52.37,6/1/2022 12:00:00 AM,PFE,17430568
251.72,243.64,257.33,246.79,6/1/2022 12:00:00 AM,TSLA,77247963
147.83,146.86,151.27,151.21,6/2/2022 12:00:00 AM,AAPL,72348055
77.50,77.33,78.29,78.23,6/2/2022 12:00:00 AM,ATVI,3409692
13.64,13.60,13.96,13.89,6/2/2022 12:00:00 AM,F,42979744
114.19,113.31,117.90,117.75,6/2/2022 12:00:00 AM,GOOG,27495400
52.37,51.04,52.74,52.68,6/2/2022 12:00:00 AM,PFE,21903359
244.16,242.07,264.21,258.33,6/2/2022 12:00:00 AM,TSLA,93473118
146.90,144.46,147.97,145.38,6/3/2022 12:00:00 AM,AAPL,88570289
77.84,77.66,78.11,77.89,6/3/2022 12:00:00 AM,ATVI,2639743
13.63,13.36,13.78,13.50,6/3/2022 12:00:00 AM,F,43625247
115.99,113.67,116.36,114.56,6/3/2022 12:00:00 AM,GOOG,24952080
52.46,52.46,53.53,53.20,6/3/2022 12:00:00 AM,PFE,18124958
243.22,233.42,247.80,234.52,6/3/2022 12:00:00 AM,TSLA,112393737
147.03,144.90,148.57,146.14,6/6/2022 12:00:00 AM,AAPL,71598380
78.20,77.72,78.52,77.79,6/6/2022 12:00:00 AM,ATVI,3468801
13.74,13.38,13.74,13.46,6/6/2022 12:00:00 AM,F,37711084
116.74,116.53,119.40,117.01,6/6/2022 12:00:00 AM,GOOG,23786720
53.19,53.00,53.72,53.26,6/6/2022 12:00:00 AM,PFE,16544398
244.35,234.35,244.87,238.28,6/6/2022 12:00:00 AM,TSLA,84204522
144.34,144.10,149.00,148.71,6/7/2022 12:00:00 AM,AAPL,67808150
77.63,77.53,78.10,78.03,6/7/2022 12:00:00 AM,ATVI,2192428
13.26,13.19,13.77,13.74,6/7/2022 12:00:00 AM,F,38940314
115.65,115.13,117.75,117.23,6/7/2022 12:00:00 AM,GOOG,26413540
53.28,53.01,53.97,53.96,6/7/2022 12:00:00 AM,PFE,15091194
234.00,230.09,240.00,238.89,6/7/2022 12:00:00 AM,TSLA,72808596
148.58,147.46,149.87,147.96,6/8/2022 12:00:00 AM,AAPL,53950201
77.94,77.47,78.15,77.63,6/8/2022 12:00:00 AM,ATVI,2455093
13.63,13.44,13.85,13.53,6/8/2022 12:00:00 AM,F,39441855
116.88,116.70,118.65,117.24,6/8/2022 12:00:00 AM,GOOG,22544260
54.06,53.41,54.56,53.47,6/8/2022 12:00:00 AM,PFE,12789802
240.09,239.18,249.96,241.87,6/8/2022 12:00:00 AM,TSLA,76210614
147.08,142.53,147.95,142.64,6/9/2022 12:00:00 AM,AAPL,69472976
77.51,76.62,77.69,76.78,6/9/2022 12:00:00 AM,ATVI,4295171
13.51,13.28,13.59,13.28,6/9/2022 12:00:00 AM,F,30516275
116.34,114.87,118.35,114.92,6/9/2022 12:00:00 AM,GOOG,23141600
53.27,51.70,53.65,51.78,6/9/2022 12:00:00 AM,PFE,17578108
249.34,239.33,255.55,239.71,6/9/2022 12:00:00 AM,TSLA,96491304
140.28,137.06,140.76,137.13,6/10/2022 12:00:00 AM,AAPL,91566637
76.50,76.05,77.02,76.48,6/10/2022 12:00:00 AM,ATVI,3818992
13.00,12.63,13.21,12.75,6/10/2022 12:00:00 AM,F,55684140
112.78,110.86,113.50,111.43,6/10/2022 12:00:00 AM,GOOG,31349740
51.31,49.95,51.37,49.97,6/10/2022 12:00:00 AM,PFE,23832187
235.16,227.91,239.50,232.23,6/10/2022 12:00:00 AM,TSLA,98090892
132.87,131.44,135.20,131.88,6/13/2022 12:00:00 AM,AAPL,122207099
75.92,74.72,76.01,74.76,6/13/2022 12:00:00 AM,ATVI,5916156
12.30,11.74,12.38,11.81,6/13/2022 12:00:00 AM,F,80676250
107.45,106.59,109.22,106.88,6/13/2022 12:00:00 AM,GOOG,36756200
48.82,47.71,49.28,47.91,6/13/2022 12:00:00 AM,PFE,26988989
223.17,214.68,226.63,215.74,6/13/2022 12:00:00 AM,TSLA,102767256
133.13,131.48,133.89,132.76,6/14/2022 12:00:00 AM,AAPL,84784326
75.25,74.24,75.40,74.64,6/14/2022 12:00:00 AM,ATVI,3852871
11.99,11.91,12.42,12.20,6/14/2022 12:00:00 AM,F,82369315
106.89,106.35,108.46,107.19,6/14/2022 12:00:00 AM,GOOG,25480940
47.75,47.22,48.47,47.92,6/14/2022 12:00:00 AM,PFE,23290327
218.29,211.74,226.33,220.89,6/14/2022 12:00:00 AM,TSLA,97988796
134.29,132.16,137.34,135.43,6/15/2022 12:00:00 AM,AAPL,91532972
75.13,74.47,75.91,75.35,6/15/2022 12:00:00 AM,ATVI,5679467
12.22,12.00,12.42,12.27,6/15/2022 12:00:00 AM,F,70393220
108.90,108.12,112.06,110.39,6/15/2022 12:00:00 AM,GOOG,33192020
47.88,47.18,48.98,48.51,6/15/2022 12:00:00 AM,PFE,25747996
220.92,218.15,235.66,233.00,6/15/2022 12:00:00 AM,TSLA,119131929
132.08,129.04,132.39,130.06,6/16/2022 12:00:00 AM,AAPL,107961508
75.00,73.71,75.40,73.93,6/16/2022 12:00:00 AM,ATVI,7498196
11.80,11.12,11.91,11.25,6/16/2022 12:00:00 AM,F,80380104
108.15,105.79,109.29,106.64,6/16/2022 12:00:00 AM,GOOG,35313240
47.69,47.05,48.00,47.48,6/16/2022 12:00:00 AM,PFE,20424508
222.74,208.69,225.17,213.10,6/16/2022 12:00:00 AM,TSLA,107390700
130.06,129.81,133.08,131.56,6/17/2022 12:00:00 AM,AAPL,134520290
74.00,73.72,75.27,74.71,6/17/2022 12:00:00 AM,ATVI,9406029
11.24,10.90,11.44,11.23,6/17/2022 12:00:00 AM,F,80248810
106.53,105.63,109.25,107.87,6/17/2022 12:00:00 AM,GOOG,43516660
47.38,46.28,48.03,46.53,6/17/2022 12:00:00 AM,PFE,45047693
213.43,213.20,220.97,216.76,6/17/2022 12:00:00 AM,TSLA,92641770
133.42,133.32,137.06,135.87,6/21/2022 12:00:00 AM,AAPL,81000488
75.11,75.10,76.31,76.05,6/21/2022 12:00:00 AM,ATVI,6810467
11.55,11.35,11.65,11.46,6/21/2022 12:00:00 AM,F,66283391
109.70,109.29,112.67,112.02,6/21/2022 12:00:00 AM,GOOG,39010280
47.32,46.95,48.44,48.11,6/21/2022 12:00:00 AM,PFE,19622147
224.60,224.33,243.58,237.04,6/21/2022 12:00:00 AM,TSLA,122792949
